ItemId,Name,tempIdDuplicate,Slot,Rating,Color,DynamicSlot,Description,Disabled,Image,Type,SetId
3123,Sha'tek Adept Package MK-7,3123,implant,282,blue,,,0,implant_shatek_adept.png,,
3124,Sha'tek Bastion Device MK-7,3124,ear,282,blue,,,0,ear_shatek_bastion.png,,
3125,Sha'tek Bastion Package MK-7,3125,implant,282,blue,,,0,implant_shatek_bastion.png,,
3126,Sha'tek Bulwark Device MK-7,3126,ear,282,blue,,,0,ear_shatek_bulwark.png,,
3127,Sha'tek Bulwark Package MK-7,3127,implant,282,blue,,,0,implant_shatek_bulwark.png,,
3128,Sha'tek Initiative Device MK-7,3128,ear,282,blue,,,0,ear_shatek_initiative.png,,
3129,Sha'tek Initiative Package MK-7,3129,implant,282,blue,,,0,implant_shatek_initiative.png,,
3130,Sha'tek Quick Savant Device MK-7,3130,ear,282,blue,,,0,ear_shatek_quicksavant.png,,
3131,Sha'tek Quick Savant Package MK-7,3131,implant,282,blue,,,0,implant_shatek_quicksavant.png,,
3132,Sha'tek Relic of Avoidance MK-7,3132,relic,282,blue,,,0,relic_shatek_reactive.png,relic,
3133,Sha'tek Relic of Boundless Ages MK-7,3133,relic,282,blue,,<span class='description-proctype'>Use: </span><span class='description-effect'>Increases Power by [x] for 30 seconds.</span>,0,relic_shatek_boundless.png,relic,
3134,Sha'tek Relic of Devastating Vengeance MK-7,3134,relic,282,blue,,<span class='description-proctype'>Equip: </span><span class='description-effect'>Healing an ally or damaging an enemy has a 30% change to grant [x] Critical Rating for 6 seconds. This effect can only occur once every 20 seconds.</span>,0,relic_shatek_devastating.png,relic,
3135,Sha'tek Relic of Ephemeral Mending MK-7,3135,relic,282,blue,,<span class='description-proctype'>Equip: </span><span class='description-effect'>Healing an ally has a 50% chance to restore an additional [x] health over 3 seconds. This effect can only occur once every 20 seconds.</span>,0,relic_shatek_ephemeral.png,relic,
3136,Sha'tek Relic of Focused Retribution MK-7,3136,relic,282,blue,,<span class='description-proctype'>Equip: </span><span class='description-effect'>Healing an ally or damaging an enemy has a 30% change to grant [x] Mastery for 6 seconds. This effect can only occur once every 20 seconds.</span>,0,relic_shatek_devastating.png,relic,
3137,Sha'tek Relic of Imperiling Serenity MK-7,3137,relic,282,blue,,<span class='description-proctype'>Use: </span><span class='description-effect'>Increases Defense by [x] for 30 seconds.</span>,0,relic_shatek_imperiling.png,relic,
3138,Sha'tek Relic of Reactive Warding MK-7,3138,relic,282,blue,,<span class='description-proctype'>Equip: </span><span class='description-effect'>Incoming attacks have a 30% chance to grant an Absorb Shield that protects the wearer from [x] damage for up to 6 seconds.  This effect can only occur once every 40 seconds.</span>,0,relic_shatek_reactive.png,relic,
3139,Sha'tek Relic of Serendipitous Assault MK-7,3139,relic,282,blue,,<span class='description-proctype'>Equip: </span><span class='description-effect'>Healing an ally or damaging an enemy has a 30% change to grant [x] Power for 6 seconds. This effect can only occur once every 20 seconds.</span>,0,relic_shatek_devastating.png,relic,
3140,Sha'tek Relic of the Primeval Fatesealer MK-7,3140,relic,282,blue,,<span class='description-proctype'>Use: </span><span class='description-effect'>Increases Alacrity Rating by [x] for 30 seconds.</span>,0,relic_shatek_primeval.png,relic,
3141,Sha'tek Relic of the Shield Matrix MK-7,3141,relic,282,blue,,,0,relic_shatek_reactive.png,relic,
3142,Sha'tek Relic of the Shrouded Crusader MK-7,3142,relic,282,blue,,<span class='description-proctype'>Use: </span><span class='description-effect'>Increases Shield Rating and Absorption Rating by [x] for 30 seconds.</span>,0,relic_shatek_imperiling.png,relic,
3143,Sha'tek War Leader's Lightsaber,3143,mainhand,284,blue,hilt,,1,saber_warleader.png,saber,
3144,Sha'tek Survivor's Saberstaff,3144,mainhand,284,blue,hilt,,1,saberstaff_stalker.png,saberstaff,
3145,Sha'tek Supercommando's Blaster Pistol,3145,mainhand,284,blue,barrel,,1,pistol_eliminator.png,pistol,
3146,Sha'tek Supercommando's Blaster Rifle,3146,mainhand,284,blue,barrel,,1,rifle_eliminator.png,rifle,
3147,Sha'tek War Leader's Shield,3147,offhand,284,blue,armoring,,1,shield_warleader.png,shield,
3148,Sha'tek Supercommando's Shield,3148,offhand,284,blue,armoring,,1,shield_warleader.png,shield,
3149,Sha'tek Force-Master's Lightsaber,3149,mainhand,284,blue,hilt,,1,saber_warleader.png,saber,
3150,Sha'tek Stalker's Saberstaff,3150,mainhand,284,blue,hilt,,1,saberstaff_stalker.png,saberstaff,
3151,Sha'tek Eliminator's Blaster Pistol,3151,mainhand,284,blue,barrel,,1,pistol_eliminator.png,pistol,
3152,Sha'tek Eliminator's Blaster Rifle,3152,mainhand,284,blue,barrel,,1,rifle_eliminator.png,rifle,
3153,Sha'tek Field Tech's Sniper Rifle,3153,mainhand,284,blue,barrel,,1,sniper_fieldtech.png,sniper,
3154,Sha'tek Eliminator's Assault Cannon,3154,mainhand,284,blue,barrel,,1,cannon_eliminator.png,cannon,
3155,Sha'tek Force-Master's Focus,3155,offhand,284,blue,armoring,,1,focus_forcemaster.png,focus,
3156,Sha'tek Eliminator's Generator,3156,offhand,284,blue,armoring,,1,generator_eliminator.png,generator,
3157,Sha'tek Field Tech's Vibroknife,3157,offhand,284,blue,hilt,,1,knife_fieldtech.png,knife,
3158,Sha'tek Field Tech's Shotgun,3158,offhand,284,blue,hilt,,1,shotgun_fieldtech.png,shotgun,
3159,Sha'tek Weaponmaster's Offhand Saber,3159,offhand,284,blue,hilt,,1,saber_warleader.png,saber,
3160,Sha'tek Eliminator's Offhand Blaster,3160,offhand,284,blue,barrel,,1,pistol_eliminator.png,pistol,
3161,Sha'tek Adept Device MK-8,3161,ear,284,blue,,,0,ear_shatek_adept.png,earpiece,
3162,Sha'tek Adept Package MK-8,3162,implant,284,blue,,,0,implant_shatek_adept.png,,
3163,Sha'tek Bastion Device MK-8,3163,ear,284,blue,,,0,ear_shatek_bastion.png,,
3164,Sha'tek Bastion Package MK-8,3164,implant,284,blue,,,0,implant_shatek_bastion.png,,
3165,Sha'tek Bulwark Device MK-8,3165,ear,284,blue,,,0,ear_shatek_bulwark.png,,
3166,Sha'tek Bulwark Package MK-8,3166,implant,284,blue,,,0,implant_shatek_bulwark.png,,
3167,Sha'tek Initiative Device MK-8,3167,ear,284,blue,,,0,ear_shatek_initiative.png,,
3168,Sha'tek Initiative Package MK-8,3168,implant,284,blue,,,0,implant_shatek_initiative.png,,
3169,Sha'tek Quick Savant Device MK-8,3169,ear,284,blue,,,0,ear_shatek_quicksavant.png,,
3170,Sha'tek Quick Savant Package MK-8,3170,implant,284,blue,,,0,implant_shatek_quicksavant.png,,
3171,Sha'tek Relic of Avoidance MK-8,3171,relic,284,blue,,,0,relic_shatek_reactive.png,relic,
3172,Sha'tek Relic of Boundless Ages MK-8,3172,relic,284,blue,,<span class='description-proctype'>Use: </span><span class='description-effect'>Increases Power by [x] for 30 seconds.</span>,0,relic_shatek_boundless.png,relic,
3173,Sha'tek Relic of Devastating Vengeance MK-8,3173,relic,284,blue,,<span class='description-proctype'>Equip: </span><span class='description-effect'>Healing an ally or damaging an enemy has a 30% change to grant [x] Critical Rating for 6 seconds. This effect can only occur once every 20 seconds.</span>,0,relic_shatek_devastating.png,relic,
3174,Sha'tek Relic of Ephemeral Mending MK-8,3174,relic,284,blue,,<span class='description-proctype'>Equip: </span><span class='description-effect'>Healing an ally has a 50% chance to restore an additional [x] health over 3 seconds. This effect can only occur once every 20 seconds.</span>,0,relic_shatek_ephemeral.png,relic,
3175,Sha'tek Relic of Focused Retribution MK-8,3175,relic,284,blue,,<span class='description-proctype'>Equip: </span><span class='description-effect'>Healing an ally or damaging an enemy has a 30% change to grant [x] Mastery for 6 seconds. This effect can only occur once every 20 seconds.</span>,0,relic_shatek_devastating.png,relic,
3176,Sha'tek Relic of Imperiling Serenity MK-8,3176,relic,284,blue,,<span class='description-proctype'>Use: </span><span class='description-effect'>Increases Defense by [x] for 30 seconds.</span>,0,relic_shatek_imperiling.png,relic,
3177,Sha'tek Relic of Reactive Warding MK-8,3177,relic,284,blue,,<span class='description-proctype'>Equip: </span><span class='description-effect'>Incoming attacks have a 30% chance to grant an Absorb Shield that protects the wearer from [x] damage for up to 6 seconds.  This effect can only occur once every 40 seconds.</span>,0,relic_shatek_reactive.png,relic,
3178,Sha'tek Relic of Serendipitous Assault MK-8,3178,relic,284,blue,,<span class='description-proctype'>Equip: </span><span class='description-effect'>Healing an ally or damaging an enemy has a 30% change to grant [x] Power for 6 seconds. This effect can only occur once every 20 seconds.</span>,0,relic_shatek_devastating.png,relic,
3179,Sha'tek Relic of the Primeval Fatesealer MK-8,3179,relic,284,blue,,<span class='description-proctype'>Use: </span><span class='description-effect'>Increases Alacrity Rating by [x] for 30 seconds.</span>,0,relic_shatek_primeval.png,relic,
3180,Sha'tek Relic of the Shield Matrix MK-8,3180,relic,284,blue,,,0,relic_shatek_reactive.png,relic,
3181,Sha'tek Relic of the Shrouded Crusader MK-8,3181,relic,284,blue,,<span class='description-proctype'>Use: </span><span class='description-effect'>Increases Shield Rating and Absorption Rating by [x] for 30 seconds.</span>,0,relic_shatek_imperiling.png,relic,
3182,Sha'tek War Leader's Lightsaber,3182,mainhand,286,purple,hilt,,1,saber_warleader.png,saber,
3183,Sha'tek Survivor's Saberstaff,3183,mainhand,286,purple,hilt,,1,saberstaff_stalker.png,saberstaff,
3184,Sha'tek Supercommando's Blaster Pistol,3184,mainhand,286,purple,barrel,,1,pistol_eliminator.png,pistol,
3185,Sha'tek Supercommando's Blaster Rifle,3185,mainhand,286,purple,barrel,,1,rifle_eliminator.png,rifle,
3186,Sha'tek War Leader's Shield,3186,offhand,286,purple,armoring,,1,shield_warleader.png,shield,
3187,Sha'tek Supercommando's Shield,3187,offhand,286,purple,armoring,,1,shield_warleader.png,shield,
3188,Sha'tek Force-Master's Lightsaber,3188,mainhand,286,purple,hilt,,1,saber_warleader.png,saber,
3189,Sha'tek Stalker's Saberstaff,3189,mainhand,286,purple,hilt,,1,saberstaff_stalker.png,saberstaff,
3190,Sha'tek Eliminator's Blaster Pistol,3190,mainhand,286,purple,barrel,,1,pistol_eliminator.png,pistol,
3191,Sha'tek Eliminator's Blaster Rifle,3191,mainhand,286,purple,barrel,,1,rifle_eliminator.png,rifle,
3192,Sha'tek Field Tech's Sniper Rifle,3192,mainhand,286,purple,barrel,,1,sniper_fieldtech.png,sniper,
3193,Sha'tek Eliminator's Assault Cannon,3193,mainhand,286,purple,barrel,,1,cannon_eliminator.png,cannon,
3194,Sha'tek Force-Master's Focus,3194,offhand,286,purple,armoring,,1,focus_forcemaster.png,focus,
3195,Sha'tek Eliminator's Generator,3195,offhand,286,purple,armoring,,1,generator_eliminator.png,generator,
3196,Sha'tek Field Tech's Vibroknife,3196,offhand,286,purple,hilt,,1,knife_fieldtech.png,knife,
3197,Sha'tek Field Tech's Shotgun,3197,offhand,286,purple,hilt,,1,shotgun_fieldtech.png,shotgun,
3198,Sha'tek Weaponmaster's Offhand Saber,3198,offhand,286,purple,hilt,,1,saber_warleader.png,saber,
3199,Sha'tek Eliminator's Offhand Blaster,3199,offhand,286,purple,barrel,,1,pistol_eliminator.png,pistol,
3200,Sha'tek Adept Device MK-9,3200,ear,286,purple,,,0,ear_shatek_adept.png,earpiece,
3201,Sha'tek Adept Package MK-9,3201,implant,286,purple,,,0,implant_shatek_adept.png,,
3202,Sha'tek Bastion Device MK-9,3202,ear,286,purple,,,0,ear_shatek_bastion.png,,
3203,Sha'tek Bastion Package MK-9,3203,implant,286,purple,,,0,implant_shatek_bastion.png,,
3204,Sha'tek Bulwark Device MK-9,3204,ear,286,purple,,,0,ear_shatek_bulwark.png,,
3205,Sha'tek Bulwark Package MK-9,3205,implant,286,purple,,,0,implant_shatek_bulwark.png,,
3206,Sha'tek Initiative Device MK-9,3206,ear,286,purple,,,0,ear_shatek_initiative.png,,
3207,Sha'tek Initiative Package MK-9,3207,implant,286,purple,,,0,implant_shatek_initiative.png,,
3208,Sha'tek Quick Savant Device MK-9,3208,ear,286,purple,,,0,ear_shatek_quicksavant.png,,
3209,Sha'tek Quick Savant Package MK-9,3209,implant,286,purple,,,0,implant_shatek_quicksavant.png,,
3210,Sha'tek Relic of Avoidance MK-9,3210,relic,286,purple,,,0,relic_shatek_reactive.png,relic,
3211,Sha'tek Relic of Boundless Ages MK-9,3211,relic,286,purple,,<span class='description-proctype'>Use: </span><span class='description-effect'>Increases Power by [x] for 30 seconds.</span>,0,relic_shatek_boundless.png,relic,
3212,Sha'tek Relic of Devastating Vengeance MK-9,3212,relic,286,purple,,<span class='description-proctype'>Equip: </span><span class='description-effect'>Healing an ally or damaging an enemy has a 30% change to grant [x] Critical Rating for 6 seconds. This effect can only occur once every 20 seconds.</span>,0,relic_shatek_devastating.png,relic,
3213,Sha'tek Relic of Ephemeral Mending MK-9,3213,relic,286,purple,,<span class='description-proctype'>Equip: </span><span class='description-effect'>Healing an ally has a 50% chance to restore an additional [x] health over 3 seconds. This effect can only occur once every 20 seconds.</span>,0,relic_shatek_ephemeral.png,relic,
3214,Sha'tek Relic of Focused Retribution MK-9,3214,relic,286,purple,,<span class='description-proctype'>Equip: </span><span class='description-effect'>Healing an ally or damaging an enemy has a 30% change to grant [x] Mastery for 6 seconds. This effect can only occur once every 20 seconds.</span>,0,relic_shatek_devastating.png,relic,
3215,Sha'tek Relic of Imperiling Serenity MK-9,3215,relic,286,purple,,<span class='description-proctype'>Use: </span><span class='description-effect'>Increases Defense by [x] for 30 seconds.</span>,0,relic_shatek_imperiling.png,relic,
3216,Sha'tek Relic of Reactive Warding MK-9,3216,relic,286,purple,,<span class='description-proctype'>Equip: </span><span class='description-effect'>Incoming attacks have a 30% chance to grant an Absorb Shield that protects the wearer from [x] damage for up to 6 seconds.  This effect can only occur once every 40 seconds.</span>,0,relic_shatek_reactive.png,relic,
3217,Sha'tek Relic of Serendipitous Assault MK-9,3217,relic,286,purple,,<span class='description-proctype'>Equip: </span><span class='description-effect'>Healing an ally or damaging an enemy has a 30% change to grant [x] Power for 6 seconds. This effect can only occur once every 20 seconds.</span>,0,relic_shatek_devastating.png,relic,
3218,Sha'tek Relic of the Primeval Fatesealer MK-9,3218,relic,286,purple,,<span class='description-proctype'>Use: </span><span class='description-effect'>Increases Alacrity Rating by [x] for 30 seconds.</span>,0,relic_shatek_primeval.png,relic,
3219,Sha'tek Relic of the Shield Matrix MK-9,3219,relic,286,purple,,,0,relic_shatek_reactive.png,relic,
3220,Sha'tek Relic of the Shrouded Crusader MK-9,3220,relic,286,purple,,<span class='description-proctype'>Use: </span><span class='description-effect'>Increases Shield Rating and Absorption Rating by [x] for 30 seconds.</span>,0,relic_shatek_imperiling.png,relic,
3221,Sha'tek War Leader's Lightsaber,3221,mainhand,288,purple,hilt,,1,saber_warleader.png,saber,
3222,Sha'tek Survivor's Saberstaff,3222,mainhand,288,purple,hilt,,1,saberstaff_stalker.png,saberstaff,
3223,Sha'tek Supercommando's Blaster Pistol,3223,mainhand,288,purple,barrel,,1,pistol_eliminator.png,pistol,
3224,Sha'tek Supercommando's Blaster Rifle,3224,mainhand,288,purple,barrel,,1,rifle_eliminator.png,rifle,
3225,Sha'tek War Leader's Shield,3225,offhand,288,purple,armoring,,1,shield_warleader.png,shield,
3226,Sha'tek Supercommando's Shield,3226,offhand,288,purple,armoring,,1,shield_warleader.png,shield,
3227,Sha'tek Force-Master's Lightsaber,3227,mainhand,288,purple,hilt,,1,saber_warleader.png,saber,
3228,Sha'tek Stalker's Saberstaff,3228,mainhand,288,purple,hilt,,1,saberstaff_stalker.png,saberstaff,
3229,Sha'tek Eliminator's Blaster Pistol,3229,mainhand,288,purple,barrel,,1,pistol_eliminator.png,pistol,
3230,Sha'tek Eliminator's Blaster Rifle,3230,mainhand,288,purple,barrel,,1,rifle_eliminator.png,rifle,
3231,Sha'tek Field Tech's Sniper Rifle,3231,mainhand,288,purple,barrel,,1,sniper_fieldtech.png,sniper,
3232,Sha'tek Eliminator's Assault Cannon,3232,mainhand,288,purple,barrel,,1,cannon_eliminator.png,cannon,
3233,Sha'tek Force-Master's Focus,3233,offhand,288,purple,armoring,,1,focus_forcemaster.png,focus,
3234,Sha'tek Eliminator's Generator,3234,offhand,288,purple,armoring,,1,generator_eliminator.png,generator,
3235,Sha'tek Field Tech's Vibroknife,3235,offhand,288,purple,hilt,,1,knife_fieldtech.png,knife,
3236,Sha'tek Field Tech's Shotgun,3236,offhand,288,purple,hilt,,1,shotgun_fieldtech.png,shotgun,
3237,Sha'tek Weaponmaster's Offhand Saber,3237,offhand,288,purple,hilt,,1,saber_warleader.png,saber,
3238,Sha'tek Eliminator's Offhand Blaster,3238,offhand,288,purple,barrel,,1,pistol_eliminator.png,pistol,
3239,Sha'tek Adept Device MK-10,3239,ear,288,purple,,,0,ear_shatek_adept.png,earpiece,
3240,Sha'tek Adept Package MK-10,3240,implant,288,purple,,,0,implant_shatek_adept.png,,
3241,Sha'tek Bastion Device MK-10,3241,ear,288,purple,,,0,ear_shatek_bastion.png,,
3242,Sha'tek Bastion Package MK-10,3242,implant,288,purple,,,0,implant_shatek_bastion.png,,
3243,Sha'tek Bulwark Device MK-10,3243,ear,288,purple,,,0,ear_shatek_bulwark.png,,
3244,Sha'tek Bulwark Package MK-10,3244,implant,288,purple,,,0,implant_shatek_bulwark.png,,
3245,Sha'tek Initiative Device MK-10,3245,ear,288,purple,,,0,ear_shatek_initiative.png,,
3246,Sha'tek Initiative Package MK-10,3246,implant,288,purple,,,0,implant_shatek_initiative.png,,
