tempName,tempRole,tempClass,tempKey,ItemId,Spec
Masterwork Ancient Field Tech's Gloves,dps,sniper,dpssniper,2272,sniperSust
Masterwork Ancient Field Tech's Headgear,dps,sniper,dpssniper,2273,sniperSust
Masterwork Ancient Field Tech's Leggings,dps,sniper,dpssniper,2275,sniperSust
Masterwork Ancient Field Tech's Belt,dps,sniper,dpssniper,2269,sniperSust
Masterwork Ancient Field Tech's Bracers,dps,sniper,dpssniper,2271,sniperSust
Masterwork Ancient Field Tech's Sniper Rifle,dps,sniper,dpssniper,2277,sniperSust
Masterwork Ancient Eliminator's Offhand Blaster,dps,sniper,dpssniper,2253,slingerSust
Masterwork Ancient Field Tech's Vibroknife,dps,sniper,dpssniper,2278,sniperSust
Masterwork Ancient Field Tech's Vibroknife,dps,sniper,dpssniper,2278,opBurst
Masterwork Ancient Field Tech's Jacket,dps,sniper,dpssniper,2274,sniperHybrid
Masterwork Ancient Field Tech's Boots,dps,sniper,dpssniper,2270,sniperHybrid
Masterwork Ancient Field Tech's Gloves,dps,sniper,dpssniper,2272,sniperHybrid
Masterwork Ancient Field Tech's Headgear,dps,sniper,dpssniper,2273,sniperHybrid
Masterwork Ancient Field Tech's Leggings,dps,sniper,dpssniper,2275,sniperHybrid
Masterwork Ancient Field Tech's Belt,dps,sniper,dpssniper,2269,sniperHybrid
Masterwork Ancient Field Tech's Bracers,dps,sniper,dpssniper,2271,sniperHybrid
Masterwork Ancient Field Tech's Sniper Rifle,dps,sniper,dpssniper,2277,sniperHybrid
Masterwork Ancient Eliminator's Offhand Blaster,dps,sniper,dpssniper,2253,slingerHybrid
Masterwork Ancient Field Tech's Vibroknife,dps,sniper,dpssniper,2278,opHealer
Masterwork Ancient Field Tech's Vibroknife,dps,sniper,dpssniper,2278,sniperHybrid
Masterwork Ancient Field Tech's Vibroknife,dps,sniper,dpssniper,2278,opSust
Masterwork Ancient Force-Master's Robe,dps,sorc,dpssorc,2287,sorcSust
Masterwork Ancient Force-Master's Boots,dps,sorc,dpssorc,2280,sorcSust
Masterwork Ancient Force-Master's Gloves,dps,sorc,dpssorc,2283,sorcSust
Masterwork Ancient Force-Master's Headgear,dps,sorc,dpssorc,2284,sorcSust
Masterwork Ancient Force-Master's Lower Robe,dps,sorc,dpssorc,2286,sorcSust
Masterwork Ancient Force-Master's Focus,dps,sorc,dpssorc,2282,sorcSust
Masterwork Ancient Force-Master's Belt,dps,sorc,dpssorc,2279,sorcSust
Masterwork Ancient Force-Master's Cuffs,dps,sorc,dpssorc,2281,sorcSust
Masterwork Ancient Force-Master's Lightsaber,dps,sorc,dpssorc,2285,sorcSust
Masterwork Ancient Force-Master's Lightsaber,dps,sorc,dpssorc,2285,sorcHealer
Masterwork Ancient Force-Master's Focus,dps,sorc,dpssorc,2282,sorcHealer
Masterwork Ancient Eliminator's Blaster Pistol,dps,merc,dpsmerc,2245,mercHealer
Masterwork Ancient Eliminator's Offhand Blaster,dps,merc,dpsmerc,2253,mercHealer
Masterwork Ancient Eliminator's Blaster Pistol,dps,merc,dpsmerc,2245,ptSust
Masterwork Ancient Eliminator's Blaster Pistol,dps,merc,dpsmerc,2245,ptBurst
Masterwork Ancient Force-Master's Focus,dps,sorc,dpssorc,2282,juggBurst
Masterwork Ancient Force-Master's Lightsaber,dps,sorc,dpssorc,2285,juggBurst
Masterwork Ancient Force-Master's Focus,dps,sorc,dpssorc,2282,juggSust
Masterwork Ancient Force-Master's Lightsaber,dps,sorc,dpssorc,2285,juggSust
Masterwork Ancient Force-Master's Lightsaber,dps,sorc,dpssorc,2285,maraBurst
Masterwork Ancient Force-Master's Lightsaber,dps,sorc,dpssorc,2285,maraSust
Masterwork Ancient Force-Master's Lightsaber,dps,sorc,dpssorc,2285,maraHybrid
Masterwork Ancient War Leader's Shield,tank,jugg,tankjugg,2351,sinTank
Masterwork Ancient Force-Master's Focus,dps,sorc,dpssorc,2282,sinBurst
Masterwork Ancient Force-Master's Focus,dps,sorc,dpssorc,2282,sinSust
Eternal Commander MK-1 Eliminator's Blaster Pistol,dps,sniper,dpssniper,23,slingerBurst
Eternal Commander MK-11 Eliminator's Blaster Pistol,dps,sniper,dpssniper,160,slingerBurst
Eternal Commander MK-12 Eliminator's Blaster Pistol,dps,sniper,dpssniper,297,slingerBurst
Eternal Commander MK-13 Eliminator's Blaster Pistol,dps,sniper,dpssniper,434,slingerBurst
Eternal Commander MK-15 Eliminator's Blaster Pistol,dps,sniper,dpssniper,571,slingerBurst
Eternal Commander MK-2 Eliminator's Blaster Pistol,dps,sniper,dpssniper,708,slingerBurst
Eternal Commander MK-3 Eliminator's Blaster Pistol,dps,sniper,dpssniper,845,slingerBurst
GEMINI MK-1 Eliminator's Blaster Pistol,dps,sniper,dpssniper,982,slingerBurst
GEMINI MK-2 Eliminator's Blaster Pistol,dps,sniper,dpssniper,1119,slingerBurst
GEMINI MK-3 Eliminator's Blaster Pistol,dps,sniper,dpssniper,1256,slingerBurst
GEMINI MK-5 Eliminator's Blaster Pistol,dps,sniper,dpssniper,1393,slingerBurst
Iokath MK-1 Eliminator's Blaster Pistol,dps,sniper,dpssniper,1530,slingerBurst
Iokath MK-2 Eliminator's Blaster Pistol,dps,sniper,dpssniper,1667,slingerBurst
Iokath MK-3 Eliminator's Blaster Pistol,dps,sniper,dpssniper,1804,slingerBurst
Iokath MK-5 Eliminator's Blaster Pistol,dps,sniper,dpssniper,1941,slingerBurst
Eternal Commander MK-1 Eliminator's Blaster Pistol,dps,sniper,dpssniper,23,slingerSust
Eternal Commander MK-11 Eliminator's Blaster Pistol,dps,sniper,dpssniper,160,slingerSust
Eternal Commander MK-12 Eliminator's Blaster Pistol,dps,sniper,dpssniper,297,slingerSust
Eternal Commander MK-13 Eliminator's Blaster Pistol,dps,sniper,dpssniper,434,slingerSust
Eternal Commander MK-15 Eliminator's Blaster Pistol,dps,sniper,dpssniper,571,slingerSust
Eternal Commander MK-2 Eliminator's Blaster Pistol,dps,sniper,dpssniper,708,slingerSust
Eternal Commander MK-3 Eliminator's Blaster Pistol,dps,sniper,dpssniper,845,slingerSust
GEMINI MK-1 Eliminator's Blaster Pistol,dps,sniper,dpssniper,982,slingerSust
GEMINI MK-2 Eliminator's Blaster Pistol,dps,sniper,dpssniper,1119,slingerSust
GEMINI MK-3 Eliminator's Blaster Pistol,dps,sniper,dpssniper,1256,slingerSust
GEMINI MK-5 Eliminator's Blaster Pistol,dps,sniper,dpssniper,1393,slingerSust
Iokath MK-1 Eliminator's Blaster Pistol,dps,sniper,dpssniper,1530,slingerSust
Iokath MK-2 Eliminator's Blaster Pistol,dps,sniper,dpssniper,1667,slingerSust
Iokath MK-3 Eliminator's Blaster Pistol,dps,sniper,dpssniper,1804,slingerSust
Iokath MK-5 Eliminator's Blaster Pistol,dps,sniper,dpssniper,1941,slingerSust
Eternal Commander MK-1 Eliminator's Blaster Pistol,dps,sniper,dpssniper,23,slingerHybrid
Eternal Commander MK-11 Eliminator's Blaster Pistol,dps,sniper,dpssniper,160,slingerHybrid
Eternal Commander MK-12 Eliminator's Blaster Pistol,dps,sniper,dpssniper,297,slingerHybrid
Eternal Commander MK-13 Eliminator's Blaster Pistol,dps,sniper,dpssniper,434,slingerHybrid
Eternal Commander MK-15 Eliminator's Blaster Pistol,dps,sniper,dpssniper,571,slingerHybrid
Eternal Commander MK-2 Eliminator's Blaster Pistol,dps,sniper,dpssniper,708,slingerHybrid
Eternal Commander MK-3 Eliminator's Blaster Pistol,dps,sniper,dpssniper,845,slingerHybrid
GEMINI MK-1 Eliminator's Blaster Pistol,dps,sniper,dpssniper,982,slingerHybrid
GEMINI MK-2 Eliminator's Blaster Pistol,dps,sniper,dpssniper,1119,slingerHybrid
GEMINI MK-3 Eliminator's Blaster Pistol,dps,sniper,dpssniper,1256,slingerHybrid
GEMINI MK-5 Eliminator's Blaster Pistol,dps,sniper,dpssniper,1393,slingerHybrid
Iokath MK-1 Eliminator's Blaster Pistol,dps,sniper,dpssniper,1530,slingerHybrid
Iokath MK-2 Eliminator's Blaster Pistol,dps,sniper,dpssniper,1667,slingerHybrid
Iokath MK-3 Eliminator's Blaster Pistol,dps,sniper,dpssniper,1804,slingerHybrid
Iokath MK-5 Eliminator's Blaster Pistol,dps,sniper,dpssniper,1941,slingerHybrid
Experimental Ossan Eliminator's Blaster Pistol,dps,sniper,dpssniper,2108,slingerBurst
Experimental Ossan Eliminator's Blaster Pistol,dps,sniper,dpssniper,2108,slingerSust
Experimental Ossan Eliminator's Blaster Pistol,dps,sniper,dpssniper,2108,slingerHybrid
Masterwork Ancient Eliminator's Blaster Pistol,dps,sniper,dpssniper,2245,slingerBurst
Masterwork Ancient Eliminator's Blaster Pistol,dps,sniper,dpssniper,2245,slingerSust
Masterwork Ancient Eliminator's Blaster Pistol,dps,sniper,dpssniper,2245,slingerHybrid
Eternal Commander MK-1 Field Tech's Shotgun,dps,sniper,dpssniper,54,scoundrelBurst
Eternal Commander MK-11 Field Tech's Shotgun,dps,sniper,dpssniper,191,scoundrelBurst
Eternal Commander MK-12 Field Tech's Shotgun,dps,sniper,dpssniper,328,scoundrelBurst
Eternal Commander MK-13 Field Tech's Shotgun,dps,sniper,dpssniper,465,scoundrelBurst
Eternal Commander MK-15 Field Tech's Shotgun,dps,sniper,dpssniper,602,scoundrelBurst
Eternal Commander MK-2 Field Tech's Shotgun,dps,sniper,dpssniper,739,scoundrelBurst
Eternal Commander MK-3 Field Tech's Shotgun,dps,sniper,dpssniper,876,scoundrelBurst
GEMINI MK-1 Field Tech's Shotgun,dps,sniper,dpssniper,1013,scoundrelBurst
GEMINI MK-2 Field Tech's Shotgun,dps,sniper,dpssniper,1150,scoundrelBurst
GEMINI MK-3 Field Tech's Shotgun,dps,sniper,dpssniper,1287,scoundrelBurst
GEMINI MK-5 Field Tech's Shotgun,dps,sniper,dpssniper,1424,scoundrelBurst
Iokath MK-1 Field Tech's Shotgun,dps,sniper,dpssniper,1561,scoundrelBurst
Iokath MK-2 Field Tech's Shotgun,dps,sniper,dpssniper,1698,scoundrelBurst
Iokath MK-3 Field Tech's Shotgun,dps,sniper,dpssniper,1835,scoundrelBurst
Iokath MK-5 Field Tech's Shotgun,dps,sniper,dpssniper,1972,scoundrelBurst
Eternal Commander MK-1 Field Tech's Shotgun,dps,sniper,dpssniper,54,scoundrelSust
Eternal Commander MK-11 Field Tech's Shotgun,dps,sniper,dpssniper,191,scoundrelSust
Eternal Commander MK-12 Field Tech's Shotgun,dps,sniper,dpssniper,328,scoundrelSust
Eternal Commander MK-13 Field Tech's Shotgun,dps,sniper,dpssniper,465,scoundrelSust
Eternal Commander MK-15 Field Tech's Shotgun,dps,sniper,dpssniper,602,scoundrelSust
Eternal Commander MK-2 Field Tech's Shotgun,dps,sniper,dpssniper,739,scoundrelSust
Eternal Commander MK-3 Field Tech's Shotgun,dps,sniper,dpssniper,876,scoundrelSust
GEMINI MK-1 Field Tech's Shotgun,dps,sniper,dpssniper,1013,scoundrelSust
GEMINI MK-2 Field Tech's Shotgun,dps,sniper,dpssniper,1150,scoundrelSust
GEMINI MK-3 Field Tech's Shotgun,dps,sniper,dpssniper,1287,scoundrelSust
GEMINI MK-5 Field Tech's Shotgun,dps,sniper,dpssniper,1424,scoundrelSust
Iokath MK-1 Field Tech's Shotgun,dps,sniper,dpssniper,1561,scoundrelSust
Iokath MK-2 Field Tech's Shotgun,dps,sniper,dpssniper,1698,scoundrelSust
Iokath MK-3 Field Tech's Shotgun,dps,sniper,dpssniper,1835,scoundrelSust
Iokath MK-5 Field Tech's Shotgun,dps,sniper,dpssniper,1972,scoundrelSust
Eternal Commander MK-1 Field Tech's Shotgun,dps,sniper,dpssniper,54,scoundrelHealer
Eternal Commander MK-11 Field Tech's Shotgun,dps,sniper,dpssniper,191,scoundrelHealer
Eternal Commander MK-12 Field Tech's Shotgun,dps,sniper,dpssniper,328,scoundrelHealer
Eternal Commander MK-13 Field Tech's Shotgun,dps,sniper,dpssniper,465,scoundrelHealer
Eternal Commander MK-15 Field Tech's Shotgun,dps,sniper,dpssniper,602,scoundrelHealer
Eternal Commander MK-2 Field Tech's Shotgun,dps,sniper,dpssniper,739,scoundrelHealer
Eternal Commander MK-3 Field Tech's Shotgun,dps,sniper,dpssniper,876,scoundrelHealer
GEMINI MK-1 Field Tech's Shotgun,dps,sniper,dpssniper,1013,scoundrelHealer
GEMINI MK-2 Field Tech's Shotgun,dps,sniper,dpssniper,1150,scoundrelHealer
GEMINI MK-3 Field Tech's Shotgun,dps,sniper,dpssniper,1287,scoundrelHealer
GEMINI MK-5 Field Tech's Shotgun,dps,sniper,dpssniper,1424,scoundrelHealer
Iokath MK-1 Field Tech's Shotgun,dps,sniper,dpssniper,1561,scoundrelHealer
Iokath MK-2 Field Tech's Shotgun,dps,sniper,dpssniper,1698,scoundrelHealer
Iokath MK-3 Field Tech's Shotgun,dps,sniper,dpssniper,1835,scoundrelHealer
Iokath MK-5 Field Tech's Shotgun,dps,sniper,dpssniper,1972,scoundrelHealer
Experimental Ossan Field Tech's Shotgun,dps,sniper,dpssniper,2139,scoundrelBurst
Experimental Ossan Field Tech's Shotgun,dps,sniper,dpssniper,2139,scoundrelSust
Experimental Ossan Field Tech's Shotgun,dps,sniper,dpssniper,2139,scoundrelHealer
Masterwork Ancient Field Tech's Shotgun,dps,sniper,dpssniper,2276,scoundrelBurst
Masterwork Ancient Field Tech's Shotgun,dps,sniper,dpssniper,2276,scoundrelSust
Masterwork Ancient Field Tech's Shotgun,dps,sniper,dpssniper,2276,scoundrelHealer
Eternal Commander MK-1 Eliminator's Blaster Pistol,,,,23,scoundrelHealer
Eternal Commander MK-11 Eliminator's Blaster Pistol,,,,160,scoundrelHealer
Eternal Commander MK-12 Eliminator's Blaster Pistol,,,,297,scoundrelHealer
Eternal Commander MK-13 Eliminator's Blaster Pistol,,,,434,scoundrelHealer
Eternal Commander MK-15 Eliminator's Blaster Pistol,,,,571,scoundrelHealer
Eternal Commander MK-2 Eliminator's Blaster Pistol,,,,708,scoundrelHealer
Eternal Commander MK-3 Eliminator's Blaster Pistol,,,,845,scoundrelHealer
GEMINI MK-1 Eliminator's Blaster Pistol,,,,982,scoundrelHealer
GEMINI MK-2 Eliminator's Blaster Pistol,,,,1119,scoundrelHealer
GEMINI MK-3 Eliminator's Blaster Pistol,,,,1256,scoundrelHealer
GEMINI MK-5 Eliminator's Blaster Pistol,,,,1393,scoundrelHealer
Iokath MK-1 Eliminator's Blaster Pistol,,,,1530,scoundrelHealer
Iokath MK-2 Eliminator's Blaster Pistol,,,,1667,scoundrelHealer
Iokath MK-3 Eliminator's Blaster Pistol,,,,1804,scoundrelHealer
Iokath MK-5 Eliminator's Blaster Pistol,,,,1941,scoundrelHealer
Eternal Commander MK-1 Eliminator's Blaster Pistol,,,,23,scoundrelBurst
Eternal Commander MK-11 Eliminator's Blaster Pistol,,,,160,scoundrelBurst
Eternal Commander MK-12 Eliminator's Blaster Pistol,,,,297,scoundrelBurst
Eternal Commander MK-13 Eliminator's Blaster Pistol,,,,434,scoundrelBurst
Eternal Commander MK-15 Eliminator's Blaster Pistol,,,,571,scoundrelBurst
Eternal Commander MK-2 Eliminator's Blaster Pistol,,,,708,scoundrelBurst
Eternal Commander MK-3 Eliminator's Blaster Pistol,,,,845,scoundrelBurst
GEMINI MK-1 Eliminator's Blaster Pistol,,,,982,scoundrelBurst
GEMINI MK-2 Eliminator's Blaster Pistol,,,,1119,scoundrelBurst
GEMINI MK-3 Eliminator's Blaster Pistol,,,,1256,scoundrelBurst
GEMINI MK-5 Eliminator's Blaster Pistol,,,,1393,scoundrelBurst
Iokath MK-1 Eliminator's Blaster Pistol,,,,1530,scoundrelBurst
Iokath MK-2 Eliminator's Blaster Pistol,,,,1667,scoundrelBurst
Iokath MK-3 Eliminator's Blaster Pistol,,,,1804,scoundrelBurst
Iokath MK-5 Eliminator's Blaster Pistol,,,,1941,scoundrelBurst
Eternal Commander MK-1 Eliminator's Blaster Pistol,,,,23,scoundrelSust
Eternal Commander MK-11 Eliminator's Blaster Pistol,,,,160,scoundrelSust
Eternal Commander MK-12 Eliminator's Blaster Pistol,,,,297,scoundrelSust
Eternal Commander MK-13 Eliminator's Blaster Pistol,,,,434,scoundrelSust
Eternal Commander MK-15 Eliminator's Blaster Pistol,,,,571,scoundrelSust
Eternal Commander MK-2 Eliminator's Blaster Pistol,,,,708,scoundrelSust
Eternal Commander MK-3 Eliminator's Blaster Pistol,,,,845,scoundrelSust
GEMINI MK-1 Eliminator's Blaster Pistol,,,,982,scoundrelSust
GEMINI MK-2 Eliminator's Blaster Pistol,,,,1119,scoundrelSust
GEMINI MK-3 Eliminator's Blaster Pistol,,,,1256,scoundrelSust
GEMINI MK-5 Eliminator's Blaster Pistol,,,,1393,scoundrelSust
Iokath MK-1 Eliminator's Blaster Pistol,,,,1530,scoundrelSust
Iokath MK-2 Eliminator's Blaster Pistol,,,,1667,scoundrelSust
Iokath MK-3 Eliminator's Blaster Pistol,,,,1804,scoundrelSust
Iokath MK-5 Eliminator's Blaster Pistol,,,,1941,scoundrelSust
Experimental Ossan Eliminator's Blaster Pistol,,,,2108,scoundrelHealer
Experimental Ossan Eliminator's Blaster Pistol,,,,2108,scoundrelBurst
Experimental Ossan Eliminator's Blaster Pistol,,,,2108,scoundrelSust
Masterwork Ancient Eliminator's Blaster Pistol,,,,2245,scoundrelHealer
Masterwork Ancient Eliminator's Blaster Pistol,,,,2245,scoundrelBurst
Masterwork Ancient Eliminator's Blaster Pistol,,,,2245,scoundrelSust
Eternal Commander MK-1 Supercommando's Shield,tank,van,tankvan,104,vanTank
Eternal Commander MK-11 Supercommando's Shield,tank,van,tankvan,241,vanTank
Eternal Commander MK-12 Supercommando's Shield,tank,van,tankvan,378,vanTank
Eternal Commander MK-13 Supercommando's Shield,tank,van,tankvan,515,vanTank
Eternal Commander MK-15 Supercommando's Shield,tank,van,tankvan,652,vanTank
Eternal Commander MK-2 Supercommando's Shield,tank,van,tankvan,789,vanTank
Eternal Commander MK-3 Supercommando's Shield,tank,van,tankvan,926,vanTank
GEMINI MK-1 Supercommando's Shield,tank,van,tankvan,1063,vanTank
GEMINI MK-2 Supercommando's Shield,tank,van,tankvan,1200,vanTank
GEMINI MK-3 Supercommando's Shield,tank,van,tankvan,1337,vanTank
GEMINI MK-5 Supercommando's Shield,tank,van,tankvan,1474,vanTank
Iokath MK-1 Supercommando's Shield,tank,van,tankvan,1611,vanTank
Iokath MK-2 Supercommando's Shield,tank,van,tankvan,1748,vanTank
Iokath MK-3 Supercommando's Shield,tank,van,tankvan,1885,vanTank
Iokath MK-5 Supercommando's Shield,tank,van,tankvan,2022,vanTank
Experimental Ossan Supercommando's Shield,tank,van,tankvan,2189,vanTank
Masterwork Ancient Supercommando's Shield,tank,van,tankvan,2326,vanTank
Eternal Commander MK-1 Eliminator's Generator,,,,28,ptBurst
Eternal Commander MK-11 Eliminator's Generator,,,,165,ptBurst
Eternal Commander MK-12 Eliminator's Generator,,,,302,ptBurst
Eternal Commander MK-13 Eliminator's Generator,,,,439,ptBurst
Eternal Commander MK-15 Eliminator's Generator,,,,576,ptBurst
Eternal Commander MK-2 Eliminator's Generator,,,,713,ptBurst
Eternal Commander MK-3 Eliminator's Generator,,,,850,ptBurst
GEMINI MK-1 Eliminator's Generator,,,,987,ptBurst
GEMINI MK-2 Eliminator's Generator,,,,1124,ptBurst
GEMINI MK-3 Eliminator's Generator,,,,1261,ptBurst
GEMINI MK-5 Eliminator's Generator,,,,1398,ptBurst
Iokath MK-1 Eliminator's Generator,,,,1535,ptBurst
Iokath MK-2 Eliminator's Generator,,,,1672,ptBurst
Iokath MK-3 Eliminator's Generator,,,,1809,ptBurst
Iokath MK-5 Eliminator's Generator,,,,1946,ptBurst
Eternal Commander MK-1 Eliminator's Generator,,,,28,ptSust
Eternal Commander MK-11 Eliminator's Generator,,,,165,ptSust
Eternal Commander MK-12 Eliminator's Generator,,,,302,ptSust
Eternal Commander MK-13 Eliminator's Generator,,,,439,ptSust
Eternal Commander MK-15 Eliminator's Generator,,,,576,ptSust
Eternal Commander MK-2 Eliminator's Generator,,,,713,ptSust
Eternal Commander MK-3 Eliminator's Generator,,,,850,ptSust
GEMINI MK-1 Eliminator's Generator,,,,987,ptSust
GEMINI MK-2 Eliminator's Generator,,,,1124,ptSust
GEMINI MK-3 Eliminator's Generator,,,,1261,ptSust
GEMINI MK-5 Eliminator's Generator,,,,1398,ptSust
Iokath MK-1 Eliminator's Generator,,,,1535,ptSust
Iokath MK-2 Eliminator's Generator,,,,1672,ptSust
Iokath MK-3 Eliminator's Generator,,,,1809,ptSust
Iokath MK-5 Eliminator's Generator,,,,1946,ptSust
Experimental Ossan Eliminator's Generator,,,,2113,ptBurst
Experimental Ossan Eliminator's Generator,,,,2113,ptSust
Masterwork Ancient Eliminator's Generator,,,,2250,ptBurst
Masterwork Ancient Eliminator's Generator,,,,2250,ptSust
Eternal Commander MK-1 Eliminator's Generator,,,,28,vanBurst
Eternal Commander MK-11 Eliminator's Generator,,,,165,vanBurst
Eternal Commander MK-12 Eliminator's Generator,,,,302,vanBurst
Eternal Commander MK-13 Eliminator's Generator,,,,439,vanBurst
Eternal Commander MK-15 Eliminator's Generator,,,,576,vanBurst
Eternal Commander MK-2 Eliminator's Generator,,,,713,vanBurst
Eternal Commander MK-3 Eliminator's Generator,,,,850,vanBurst
GEMINI MK-1 Eliminator's Generator,,,,987,vanBurst
GEMINI MK-2 Eliminator's Generator,,,,1124,vanBurst
GEMINI MK-3 Eliminator's Generator,,,,1261,vanBurst
GEMINI MK-5 Eliminator's Generator,,,,1398,vanBurst
Iokath MK-1 Eliminator's Generator,,,,1535,vanBurst
Iokath MK-2 Eliminator's Generator,,,,1672,vanBurst
Iokath MK-3 Eliminator's Generator,,,,1809,vanBurst
Iokath MK-5 Eliminator's Generator,,,,1946,vanBurst
Eternal Commander MK-1 Eliminator's Generator,,,,28,vanSust
Eternal Commander MK-11 Eliminator's Generator,,,,165,vanSust
Eternal Commander MK-12 Eliminator's Generator,,,,302,vanSust
Eternal Commander MK-13 Eliminator's Generator,,,,439,vanSust
Eternal Commander MK-15 Eliminator's Generator,,,,576,vanSust
Eternal Commander MK-2 Eliminator's Generator,,,,713,vanSust
Eternal Commander MK-3 Eliminator's Generator,,,,850,vanSust
GEMINI MK-1 Eliminator's Generator,,,,987,vanSust
GEMINI MK-2 Eliminator's Generator,,,,1124,vanSust
GEMINI MK-3 Eliminator's Generator,,,,1261,vanSust
GEMINI MK-5 Eliminator's Generator,,,,1398,vanSust
Iokath MK-1 Eliminator's Generator,,,,1535,vanSust
Iokath MK-2 Eliminator's Generator,,,,1672,vanSust
