tempOrder,ItemId,tempName,tempSlot,tempRating,tempColor,tempRole,tempClass,tempItemModSlot,tempKey,ItemModId,tempItemModName,tempDynamicSlot,tempModColor
5582,2240,Masterwork Ancient Combat Tech's Helmet,head,258,gold,dps,pt,enhancement,258goldenhancement,435,Superior Quick Savant Enhancement 56,,gold
5583,2251,Masterwork Ancient Eliminator's Helmet,head,258,gold,dps,merc,enhancement,258goldenhancement,435,Superior Quick Savant Enhancement 56,,gold
5584,2259,Masterwork Ancient Enforcer's Headgear,head,258,gold,dps,op,enhancement,258goldenhancement,435,Superior Quick Savant Enhancement 56,,gold
5585,2266,Masterwork Ancient Field Medic's Headgear,head,258,gold,healer,op,enhancement,258goldenhancement,435,Superior Quick Savant Enhancement 56,,gold
5586,2273,Masterwork Ancient Field Tech's Headgear,head,258,gold,dps,sniper,enhancement,258goldenhancement,435,Superior Quick Savant Enhancement 56,,gold
5587,2284,Masterwork Ancient Force-Master's Headgear,head,258,gold,dps,sorc,enhancement,258goldenhancement,435,Superior Quick Savant Enhancement 56,,gold
5588,2292,Masterwork Ancient Force-Mystic's Headgear,head,258,gold,healer,sorc,enhancement,258goldenhancement,435,Superior Quick Savant Enhancement 56,,gold
5589,2314,Masterwork Ancient Stalker's Headgear,head,258,gold,dps,sin,enhancement,258goldenhancement,435,Superior Quick Savant Enhancement 56,,gold
5590,2324,Masterwork Ancient Supercommando's Helmet,head,258,gold,tank,pt,enhancement,258goldenhancement,432,Superior Immunity Enhancement 56,,gold
5591,2332,Masterwork Ancient Survivor's Headgear,head,258,gold,tank,sin,enhancement,258goldenhancement,432,Superior Immunity Enhancement 56,,gold
5592,2342,Masterwork Ancient Vindicator's Headgear,head,258,gold,dps,jugg,enhancement,258goldenhancement,435,Superior Quick Savant Enhancement 56,,gold
5593,2349,Masterwork Ancient War Leader's Headgear,head,258,gold,tank,jugg,enhancement,258goldenhancement,432,Superior Immunity Enhancement 56,,gold
5594,2358,Masterwork Ancient Weaponmaster's Headgear,head,258,gold,dps,mara,enhancement,258goldenhancement,435,Superior Quick Savant Enhancement 56,,gold
5595,2234,Masterwork Ancient Combat Medic's Legplates,legs,258,gold,healer,merc,enhancement,258goldenhancement,426,Superior Adept Enhancement 56,,gold
5596,2241,Masterwork Ancient Combat Tech's Legplates,legs,258,gold,dps,pt,enhancement,258goldenhancement,426,Superior Adept Enhancement 56,,gold
5597,2252,Masterwork Ancient Eliminator's Legplates,legs,258,gold,dps,merc,enhancement,258goldenhancement,426,Superior Adept Enhancement 56,,gold
5598,2261,Masterwork Ancient Enforcer's Leggings,legs,258,gold,dps,op,enhancement,258goldenhancement,426,Superior Adept Enhancement 56,,gold
5599,2268,Masterwork Ancient Field Medic's Leggings,legs,258,gold,healer,op,enhancement,258goldenhancement,426,Superior Adept Enhancement 56,,gold
5600,2275,Masterwork Ancient Field Tech's Leggings,legs,258,gold,dps,sniper,enhancement,258goldenhancement,426,Superior Adept Enhancement 56,,gold
5601,2286,Masterwork Ancient Force-Master's Lower Robe,legs,258,gold,dps,sorc,enhancement,258goldenhancement,426,Superior Adept Enhancement 56,,gold
5602,2293,Masterwork Ancient Force-Mystic's Lower Robe,legs,258,gold,healer,sorc,enhancement,258goldenhancement,426,Superior Adept Enhancement 56,,gold
5603,2315,Masterwork Ancient Stalker's Lower Robe,legs,258,gold,dps,sin,enhancement,258goldenhancement,426,Superior Adept Enhancement 56,,gold
5604,2325,Masterwork Ancient Supercommando's Legplates,legs,258,gold,tank,pt,enhancement,258goldenhancement,439,Superior Sturdiness Enhancement 56,,gold
5605,2333,Masterwork Ancient Survivor's Lower Robe,legs,258,gold,tank,sin,enhancement,258goldenhancement,439,Superior Sturdiness Enhancement 56,,gold
5606,2341,Masterwork Ancient Vindicator's Greaves,legs,258,gold,dps,jugg,enhancement,258goldenhancement,426,Superior Adept Enhancement 56,,gold
5607,2348,Masterwork Ancient War Leader's Greaves,legs,258,gold,tank,jugg,enhancement,258goldenhancement,439,Superior Sturdiness Enhancement 56,,gold
5608,2357,Masterwork Ancient Weaponmaster's Greaves,legs,258,gold,dps,mara,enhancement,258goldenhancement,426,Superior Adept Enhancement 56,,gold
5609,2243,Masterwork Ancient Eliminator's Assault Cannon,mainhand,258,gold,dps,merc,enhancement,258goldenhancement,426,Superior Adept Enhancement 56,barrel,gold
5610,2245,Masterwork Ancient Eliminator's Blaster Pistol,mainhand,258,gold,dps,merc,enhancement,258goldenhancement,426,Superior Adept Enhancement 56,barrel,gold
5611,2246,Masterwork Ancient Eliminator's Blaster Rifle,mainhand,258,gold,dps,merc,enhancement,258goldenhancement,426,Superior Adept Enhancement 56,barrel,gold
5612,2277,Masterwork Ancient Field Tech's Sniper Rifle,mainhand,258,gold,dps,sniper,enhancement,258goldenhancement,426,Superior Adept Enhancement 56,barrel,gold
5613,2285,Masterwork Ancient Force-Master's Lightsaber,mainhand,258,gold,dps,sorc,enhancement,258goldenhancement,426,Superior Adept Enhancement 56,hilt,gold
5614,2317,Masterwork Ancient Stalker's Saberstaff,mainhand,258,gold,dps,sin,enhancement,258goldenhancement,426,Superior Adept Enhancement 56,hilt,gold
5615,2319,Masterwork Ancient Supercommando's Blaster Pistol,mainhand,258,gold,tank,pt,enhancement,258goldenhancement,432,Superior Immunity Enhancement 56,barrel,gold
5616,2320,Masterwork Ancient Supercommando's Blaster Rifle,mainhand,258,gold,tank,pt,enhancement,258goldenhancement,432,Superior Immunity Enhancement 56,barrel,gold
5617,2335,Masterwork Ancient Survivor's Saberstaff,mainhand,258,gold,tank,sin,enhancement,258goldenhancement,432,Superior Immunity Enhancement 56,hilt,gold
5618,2350,Masterwork Ancient War Leader's Lightsaber,mainhand,258,gold,tank,jugg,enhancement,258goldenhancement,432,Superior Immunity Enhancement 56,hilt,gold
5619,2250,Masterwork Ancient Eliminator's Generator,offhand,258,gold,dps,merc,enhancement,258goldenhancement,435,Superior Quick Savant Enhancement 56,armoring,gold
5620,2253,Masterwork Ancient Eliminator's Offhand Blaster,offhand,258,gold,dps,merc,enhancement,258goldenhancement,435,Superior Quick Savant Enhancement 56,barrel,gold
5621,2276,Masterwork Ancient Field Tech's Shotgun,offhand,258,gold,dps,sniper,enhancement,258goldenhancement,435,Superior Quick Savant Enhancement 56,barrel,gold
5622,2278,Masterwork Ancient Field Tech's Vibroknife,offhand,258,gold,dps,sniper,enhancement,258goldenhancement,435,Superior Quick Savant Enhancement 56,barrel,gold
5623,2282,Masterwork Ancient Force-Master's Focus,offhand,258,gold,dps,sorc,enhancement,258goldenhancement,435,Superior Quick Savant Enhancement 56,armoring,gold
5624,2326,Masterwork Ancient Supercommando's Shield,offhand,258,gold,tank,pt,enhancement,258goldenhancement,439,Superior Sturdiness Enhancement 56,armoring,gold
5625,2351,Masterwork Ancient War Leader's Shield,offhand,258,gold,tank,jugg,enhancement,258goldenhancement,439,Superior Sturdiness Enhancement 56,armoring,gold
5626,2359,Masterwork Ancient Weaponmaster's Offhand Saber,offhand,258,gold,dps,mara,enhancement,258goldenhancement,435,Superior Quick Savant Enhancement 56,hilt,gold
5627,2285,Masterwork Ancient Force-Master's Lightsaber,mainhand,258,gold,dps,sorc,hilt,258goldhilt,444,Superior Versatile Hilt 56,hilt,gold
5628,2317,Masterwork Ancient Stalker's Saberstaff,mainhand,258,gold,dps,sin,hilt,258goldhilt,444,Superior Versatile Hilt 56,hilt,gold
5629,2335,Masterwork Ancient Survivor's Saberstaff,mainhand,258,gold,tank,sin,hilt,258goldhilt,444,Superior Versatile Hilt 56,hilt,gold
5630,2350,Masterwork Ancient War Leader's Lightsaber,mainhand,258,gold,tank,jugg,hilt,258goldhilt,444,Superior Versatile Hilt 56,hilt,gold
5631,2359,Masterwork Ancient Weaponmaster's Offhand Saber,offhand,258,gold,dps,mara,hilt,258goldhilt,444,Superior Versatile Hilt 56,hilt,gold
5632,2230,Masterwork Ancient Combat Medic's Body Armor,chest,258,gold,healer,merc,mod,258goldmod,424,Superior Lethal Mod 56,,gold
5633,2237,Masterwork Ancient Combat Tech's Body Armor,chest,258,gold,dps,pt,mod,258goldmod,424,Superior Lethal Mod 56,,gold
5634,2247,Masterwork Ancient Eliminator's Body Armor,chest,258,gold,dps,merc,mod,258goldmod,424,Superior Lethal Mod 56,,gold
5635,2260,Masterwork Ancient Enforcer's Jacket,chest,258,gold,dps,op,mod,258goldmod,424,Superior Lethal Mod 56,,gold
5636,2267,Masterwork Ancient Field Medic's Jacket,chest,258,gold,healer,op,mod,258goldmod,424,Superior Lethal Mod 56,,gold
5637,2274,Masterwork Ancient Field Tech's Jacket,chest,258,gold,dps,sniper,mod,258goldmod,424,Superior Lethal Mod 56,,gold
5638,2287,Masterwork Ancient Force-Master's Robe,chest,258,gold,dps,sorc,mod,258goldmod,424,Superior Lethal Mod 56,,gold
5639,2294,Masterwork Ancient Force-Mystic's Robe,chest,258,gold,healer,sorc,mod,258goldmod,424,Superior Lethal Mod 56,,gold
5640,2316,Masterwork Ancient Stalker's Robe,chest,258,gold,dps,sin,mod,258goldmod,424,Superior Lethal Mod 56,,gold
5641,2321,Masterwork Ancient Supercommando's Body Armor,chest,258,gold,tank,pt,mod,258goldmod,425,Superior Warding Mod 56,,gold
5642,2334,Masterwork Ancient Survivor's Robe,chest,258,gold,tank,sin,mod,258goldmod,425,Superior Warding Mod 56,,gold
5643,2339,Masterwork Ancient Vindicator's Chestguard,chest,258,gold,dps,jugg,mod,258goldmod,424,Superior Lethal Mod 56,,gold
5644,2346,Masterwork Ancient War Leader's Chestguard,chest,258,gold,tank,jugg,mod,258goldmod,425,Superior Warding Mod 56,,gold
5645,2355,Masterwork Ancient Weaponmaster's Chestguard,chest,258,gold,dps,mara,mod,258goldmod,424,Superior Lethal Mod 56,,gold
5646,2231,Masterwork Ancient Combat Medic's Boots,feet,258,gold,healer,merc,mod,258goldmod,424,Superior Lethal Mod 56,,gold
5647,2238,Masterwork Ancient Combat Tech's Boots,feet,258,gold,dps,pt,mod,258goldmod,424,Superior Lethal Mod 56,,gold
5648,2248,Masterwork Ancient Eliminator's Boots,feet,258,gold,dps,merc,mod,258goldmod,424,Superior Lethal Mod 56,,gold
5649,2256,Masterwork Ancient Enforcer's Boots,feet,258,gold,dps,op,mod,258goldmod,424,Superior Lethal Mod 56,,gold
5650,2263,Masterwork Ancient Field Medic's Boots,feet,258,gold,healer,op,mod,258goldmod,424,Superior Lethal Mod 56,,gold
5651,2270,Masterwork Ancient Field Tech's Boots,feet,258,gold,dps,sniper,mod,258goldmod,424,Superior Lethal Mod 56,,gold
5652,2280,Masterwork Ancient Force-Master's Boots,feet,258,gold,dps,sorc,mod,258goldmod,424,Superior Lethal Mod 56,,gold
5653,2289,Masterwork Ancient Force-Mystic's Boots,feet,258,gold,healer,sorc,mod,258goldmod,424,Superior Lethal Mod 56,,gold
5654,2311,Masterwork Ancient Stalker's Boots,feet,258,gold,dps,sin,mod,258goldmod,424,Superior Lethal Mod 56,,gold
5655,2322,Masterwork Ancient Supercommando's Boots,feet,258,gold,tank,pt,mod,258goldmod,425,Superior Warding Mod 56,,gold
5656,2329,Masterwork Ancient Survivor's Boots,feet,258,gold,tank,sin,mod,258goldmod,425,Superior Warding Mod 56,,gold
5657,2338,Masterwork Ancient Vindicator's Boots,feet,258,gold,dps,jugg,mod,258goldmod,424,Superior Lethal Mod 56,,gold
5658,2345,Masterwork Ancient War Leader's Boots,feet,258,gold,tank,jugg,mod,258goldmod,425,Superior Warding Mod 56,,gold
5659,2354,Masterwork Ancient Weaponmaster's Boots,feet,258,gold,dps,mara,mod,258goldmod,424,Superior Lethal Mod 56,,gold
5660,2232,Masterwork Ancient Combat Medic's Gauntlets,hands,258,gold,healer,merc,mod,258goldmod,424,Superior Lethal Mod 56,,gold
5661,2239,Masterwork Ancient Combat Tech's Gauntlets,hands,258,gold,dps,pt,mod,258goldmod,424,Superior Lethal Mod 56,,gold
5662,2249,Masterwork Ancient Eliminator's Gauntlets,hands,258,gold,dps,merc,mod,258goldmod,424,Superior Lethal Mod 56,,gold
5663,2258,Masterwork Ancient Enforcer's Gloves,hands,258,gold,dps,op,mod,258goldmod,424,Superior Lethal Mod 56,,gold
5664,2265,Masterwork Ancient Field Medic's Gloves,hands,258,gold,healer,op,mod,258goldmod,424,Superior Lethal Mod 56,,gold
5665,2272,Masterwork Ancient Field Tech's Gloves,hands,258,gold,dps,sniper,mod,258goldmod,424,Superior Lethal Mod 56,,gold
5666,2283,Masterwork Ancient Force-Master's Gloves,hands,258,gold,dps,sorc,mod,258goldmod,424,Superior Lethal Mod 56,,gold
5667,2291,Masterwork Ancient Force-Mystic's Gloves,hands,258,gold,healer,sorc,mod,258goldmod,424,Superior Lethal Mod 56,,gold
5668,2313,Masterwork Ancient Stalker's Gloves,hands,258,gold,dps,sin,mod,258goldmod,424,Superior Lethal Mod 56,,gold
5669,2323,Masterwork Ancient Supercommando's Gauntlets,hands,258,gold,tank,pt,mod,258goldmod,425,Superior Warding Mod 56,,gold
5670,2331,Masterwork Ancient Survivor's Gloves,hands,258,gold,tank,sin,mod,258goldmod,425,Superior Warding Mod 56,,gold
5671,2340,Masterwork Ancient Vindicator's Gauntlets,hands,258,gold,dps,jugg,mod,258goldmod,424,Superior Lethal Mod 56,,gold
5672,2347,Masterwork Ancient War Leader's Gauntlets,hands,258,gold,tank,jugg,mod,258goldmod,425,Superior Warding Mod 56,,gold
5673,2356,Masterwork Ancient Weaponmaster's Gauntlets,hands,258,gold,dps,mara,mod,258goldmod,424,Superior Lethal Mod 56,,gold
5674,2233,Masterwork Ancient Combat Medic's Helmet,head,258,gold,healer,merc,mod,258goldmod,424,Superior Lethal Mod 56,,gold
5675,2240,Masterwork Ancient Combat Tech's Helmet,head,258,gold,dps,pt,mod,258goldmod,424,Superior Lethal Mod 56,,gold
5676,2251,Masterwork Ancient Eliminator's Helmet,head,258,gold,dps,merc,mod,258goldmod,424,Superior Lethal Mod 56,,gold
5677,2259,Masterwork Ancient Enforcer's Headgear,head,258,gold,dps,op,mod,258goldmod,424,Superior Lethal Mod 56,,gold
5678,2266,Masterwork Ancient Field Medic's Headgear,head,258,gold,healer,op,mod,258goldmod,424,Superior Lethal Mod 56,,gold
5679,2273,Masterwork Ancient Field Tech's Headgear,head,258,gold,dps,sniper,mod,258goldmod,424,Superior Lethal Mod 56,,gold
5680,2284,Masterwork Ancient Force-Master's Headgear,head,258,gold,dps,sorc,mod,258goldmod,424,Superior Lethal Mod 56,,gold
5681,2292,Masterwork Ancient Force-Mystic's Headgear,head,258,gold,healer,sorc,mod,258goldmod,424,Superior Lethal Mod 56,,gold
5682,2314,Masterwork Ancient Stalker's Headgear,head,258,gold,dps,sin,mod,258goldmod,424,Superior Lethal Mod 56,,gold
5683,2324,Masterwork Ancient Supercommando's Helmet,head,258,gold,tank,pt,mod,258goldmod,425,Superior Warding Mod 56,,gold
5684,2332,Masterwork Ancient Survivor's Headgear,head,258,gold,tank,sin,mod,258goldmod,425,Superior Warding Mod 56,,gold
5685,2342,Masterwork Ancient Vindicator's Headgear,head,258,gold,dps,jugg,mod,258goldmod,424,Superior Lethal Mod 56,,gold
5686,2349,Masterwork Ancient War Leader's Headgear,head,258,gold,tank,jugg,mod,258goldmod,425,Superior Warding Mod 56,,gold
5687,2358,Masterwork Ancient Weaponmaster's Headgear,head,258,gold,dps,mara,mod,258goldmod,424,Superior Lethal Mod 56,,gold
5688,2234,Masterwork Ancient Combat Medic's Legplates,legs,258,gold,healer,merc,mod,258goldmod,424,Superior Lethal Mod 56,,gold
5689,2241,Masterwork Ancient Combat Tech's Legplates,legs,258,gold,dps,pt,mod,258goldmod,424,Superior Lethal Mod 56,,gold
5690,2252,Masterwork Ancient Eliminator's Legplates,legs,258,gold,dps,merc,mod,258goldmod,424,Superior Lethal Mod 56,,gold
5691,2261,Masterwork Ancient Enforcer's Leggings,legs,258,gold,dps,op,mod,258goldmod,424,Superior Lethal Mod 56,,gold
5692,2268,Masterwork Ancient Field Medic's Leggings,legs,258,gold,healer,op,mod,258goldmod,424,Superior Lethal Mod 56,,gold
5693,2275,Masterwork Ancient Field Tech's Leggings,legs,258,gold,dps,sniper,mod,258goldmod,424,Superior Lethal Mod 56,,gold
5694,2286,Masterwork Ancient Force-Master's Lower Robe,legs,258,gold,dps,sorc,mod,258goldmod,424,Superior Lethal Mod 56,,gold
5695,2293,Masterwork Ancient Force-Mystic's Lower Robe,legs,258,gold,healer,sorc,mod,258goldmod,424,Superior Lethal Mod 56,,gold
5696,2315,Masterwork Ancient Stalker's Lower Robe,legs,258,gold,dps,sin,mod,258goldmod,424,Superior Lethal Mod 56,,gold
5697,2325,Masterwork Ancient Supercommando's Legplates,legs,258,gold,tank,pt,mod,258goldmod,425,Superior Warding Mod 56,,gold
5698,2333,Masterwork Ancient Survivor's Lower Robe,legs,258,gold,tank,sin,mod,258goldmod,425,Superior Warding Mod 56,,gold
5699,2341,Masterwork Ancient Vindicator's Greaves,legs,258,gold,dps,jugg,mod,258goldmod,424,Superior Lethal Mod 56,,gold
5700,2348,Masterwork Ancient War Leader's Greaves,legs,258,gold,tank,jugg,mod,258goldmod,425,Superior Warding Mod 56,,gold
5701,2357,Masterwork Ancient Weaponmaster's Greaves,legs,258,gold,dps,mara,mod,258goldmod,424,Superior Lethal Mod 56,,gold
5702,2243,Masterwork Ancient Eliminator's Assault Cannon,mainhand,258,gold,dps,merc,mod,258goldmod,424,Superior Lethal Mod 56,barrel,gold
5703,2245,Masterwork Ancient Eliminator's Blaster Pistol,mainhand,258,gold,dps,merc,mod,258goldmod,424,Superior Lethal Mod 56,barrel,gold
5704,2246,Masterwork Ancient Eliminator's Blaster Rifle,mainhand,258,gold,dps,merc,mod,258goldmod,424,Superior Lethal Mod 56,barrel,gold
5705,2277,Masterwork Ancient Field Tech's Sniper Rifle,mainhand,258,gold,dps,sniper,mod,258goldmod,424,Superior Lethal Mod 56,barrel,gold
5706,2285,Masterwork Ancient Force-Master's Lightsaber,mainhand,258,gold,dps,sorc,mod,258goldmod,424,Superior Lethal Mod 56,hilt,gold
5707,2317,Masterwork Ancient Stalker's Saberstaff,mainhand,258,gold,dps,sin,mod,258goldmod,424,Superior Lethal Mod 56,hilt,gold
5708,2319,Masterwork Ancient Supercommando's Blaster Pistol,mainhand,258,gold,tank,pt,mod,258goldmod,425,Superior Warding Mod 56,barrel,gold
5709,2320,Masterwork Ancient Supercommando's Blaster Rifle,mainhand,258,gold,tank,pt,mod,258goldmod,425,Superior Warding Mod 56,barrel,gold
5710,2335,Masterwork Ancient Survivor's Saberstaff,mainhand,258,gold,tank,sin,mod,258goldmod,425,Superior Warding Mod 56,hilt,gold
5711,2350,Masterwork Ancient War Leader's Lightsaber,mainhand,258,gold,tank,jugg,mod,258goldmod,425,Superior Warding Mod 56,hilt,gold
5712,2250,Masterwork Ancient Eliminator's Generator,offhand,258,gold,dps,merc,mod,258goldmod,424,Superior Lethal Mod 56,armoring,gold
5713,2253,Masterwork Ancient Eliminator's Offhand Blaster,offhand,258,gold,dps,merc,mod,258goldmod,424,Superior Lethal Mod 56,barrel,gold
5714,2276,Masterwork Ancient Field Tech's Shotgun,offhand,258,gold,dps,sniper,mod,258goldmod,424,Superior Lethal Mod 56,barrel,gold
5715,2278,Masterwork Ancient Field Tech's Vibroknife,offhand,258,gold,dps,sniper,mod,258goldmod,424,Superior Lethal Mod 56,barrel,gold
5716,2282,Masterwork Ancient Force-Master's Focus,offhand,258,gold,dps,sorc,mod,258goldmod,424,Superior Lethal Mod 56,armoring,gold
5717,2326,Masterwork Ancient Supercommando's Shield,offhand,258,gold,tank,pt,mod,258goldmod,425,Superior Warding Mod 56,armoring,gold
